record_id,store_name,store_type,address,city,state,zip,zip4,county,lat,lon
1187604,Edith Market 3,Convenience Store,500 S Kern Ave,Los Angeles,CA,90022,1814,LOS ANGELES,34.028767,-118.16351
1381034,Ediths Market 2,Convenience Store,603 N Evergreen Ave,Los Angeles,CA,90033,3123,LOS ANGELES,34.046059,-118.19888
1326155,El Centro Market,Convenience Store,3414 Fowler St,Los Angeles,CA,90063,2512,LOS ANGELES,34.058392,-118.18866
1617007,El Charrito Market,Convenience Store,501 E 23rd St,Los Angeles,CA,90011,1022,LOS ANGELES,34.025455,-118.26251
907236,El Fuerte Market,Convenience Store,2901 E 1st St,Los Angeles,CA,90033,3637,LOS ANGELES,34.041039,-118.20339
1500566,El Gallo Mini Mart,Convenience Store,4072 S San Pedro St,Los Angeles,CA,90011,2943,LOS ANGELES,34.009552,-118.26867
939472,El Mercadito Market,Convenience Store,2700 Pomeroy Ave,Los Angeles,CA,90033,2037,LOS ANGELES,34.053112,-118.19756
883251,El Milagro Mini Market,Convenience Store,6607 S San Pedro St,Los Angeles,CA,90003,1937,LOS ANGELES,33.979408,-118.26962
1121279,El Pueblo Produce Market,Convenience Store,4706 S Western Ave,Los Angeles,CA,90062,2320,LOS ANGELES,34.000732,-118.3089
856042,El Rancho Market,Convenience Store,1468 W Temple St,Los Angeles,CA,90026,5649,LOS ANGELES,34.067696,-118.25883
1555524,El Tio Tono Market,Convenience Store,3657 Pomeroy St,Los Angeles,CA,90063,3799,LOS ANGELES,34.051548,-118.18597
1543626,Eldana Ethiopian Market,Convenience Store,4022 W Martin Luther King Jr Blvd,Los Angeles,CA,90008,1716,LOS ANGELES,34.01556,-118.34342
1186392,Elisabel`s Mini Market,Convenience Store,6027 S Hoover St,Los Angeles,CA,90044,5504,LOS ANGELES,33.984772,-118.2871
1279240,Emma's Meat Market,Convenience Store,5505 S San Pedro St,Los Angeles,CA,90011,5133,LOS ANGELES,33.992321,-118.27017
1211157,Epatlan Mini Market #1,Convenience Store,4083 S Main St,Los Angeles,CA,90037,1035,LOS ANGELES,34.009277,-118.27423
274248,Essencials Market,Convenience Store,3535 S Normandie Ave,Los Angeles,CA,90007,3428,LOS ANGELES,34.023888,-118.30044
1597660,Every Thing Market,Convenience Store,322 W 7th St,Los Angeles,CA,90014,1706,LOS ANGELES,34.045357,-118.25448
1346815,Express Market,Convenience Store,506 S San Pedro St,Los Angeles,CA,90013,2102,LOS ANGELES,34.043739,-118.24413
776744,FAT & FAT MARKET,Convenience Store,6702 S Central Ave,Los Angeles,CA,90001,1644,LOS ANGELES,33.979118,-118.25639
429659,FIESTA MARKET,Convenience Store,5008 Valley Blvd,Los Angeles,CA,90032,3925,LOS ANGELES,34.069496,-118.17514
499901,FOUNTAIN MINI MARKET,Convenience Store,4878 Fountain Ave,Los Angeles,CA,90029,1654,LOS ANGELES,34.095348,-118.29549
1446895,Family Market,Convenience Store,4267 Ascot Ave,Los Angeles,CA,90011,3333,LOS ANGELES,34.005871,-118.24994
1594891,Family Market,Convenience Store,4304 Floral Dr,Los Angeles,CA,90022,1019,LOS ANGELES,34.044018,-118.1734
1373955,Family's Market,Convenience Store,711 N Main St,Los Angeles,CA,90012,3358,LOS ANGELES,34.058559,-118.2376
1607269,Fatty Mart,Convenience Store,12210 Venice Blvd,Los Angeles,CA,90066,3814,LOS ANGELES,34.004402,-118.43135
575688,Felipe Market,Convenience Store,4429 Avalon Blvd,Los Angeles,CA,90011,5626,LOS ANGELES,34.002949,-118.26533
1368499,Florence Market n/a,Convenience Store,1529 E Florence Ave,Los Angeles,CA,90001,2535,LOS ANGELES,33.974777,-118.2468
1142368,Food Land,Convenience Store,7707 Crenshaw Blvd,Los Angeles,CA,90043,4914,LOS ANGELES,33.969681,-118.33124
1282970,Ford Market,Convenience Store,670 S Ford Blvd,Los Angeles,CA,90022,2412,LOS ANGELES,34.025986,-118.17022
1364594,Frankie's Market,Convenience Store,4818 E Olympic Blvd,Los Angeles,CA,90022,3718,LOS ANGELES,34.017628,-118.16526
1475236,Friendly Market,Convenience Store,2921 E 8th St,Los Angeles,CA,90023,2128,LOS ANGELES,34.025585,-118.2133
886043,GARCIA MINI MARKET 2,Convenience Store,4050 Broadway Pl,Los Angeles,CA,90037,1010,LOS ANGELES,34.009956,-118.27808
335166,GOLFO DE FONSECA MARKET,Convenience Store,804 N Vermont Ave,Los Angeles,CA,90029,3517,LOS ANGELES,34.085869,-118.29171
486672,GREEN CIRCLE MARKET,Convenience Store,1840 W 3rd St,Los Angeles,CA,90057,2302,LOS ANGELES,34.061726,-118.26995
314671,GUMBO MARKET,Convenience Store,1610 E Vernon Ave,Los Angeles,CA,90011,3851,LOS ANGELES,34.003902,-118.24522
1551613,Galdamez Mini Market,Convenience Store,5111 Alhambra Ave,Los Angeles,CA,90032,3408,LOS ANGELES,34.071922,-118.17481
1093610,Galvez Market,Convenience Store,2040 Marengo St,Los Angeles,CA,90033,1353,LOS ANGELES,34.056503,-118.20727
1483925,Garcia Mini Market 1,Convenience Store,3207 Griffith Ave,Los Angeles,CA,90011,2507,LOS ANGELES,34.015148,-118.26076
1361387,Garcia's Market,Convenience Store,2721 S Central Ave,Los Angeles,CA,90011,5527,LOS ANGELES,34.017128,-118.25587
1533109,Garcia's Mini Market #2,Convenience Store,3686 S Main St,Los Angeles,CA,90007,4421,LOS ANGELES,34.015186,-118.27367
868780,Gusies Market & 99 Cents,Convenience Store,8424 S San Pedro St,Los Angeles,CA,90003,3012,LOS ANGELES,33.96209,-118.2695
1280533,Habbi Market,Convenience Store,909 E 7th St,Los Angeles,CA,90021,1407,LOS ANGELES,34.039013,-118.244
1130715,Harry's Market,Convenience Store,4101 S San Pedro St,Los Angeles,CA,90011,2914,LOS ANGELES,34.009109,-118.26933
1502398,Hawkins Mini Mart,Convenience Store,11603 Slater St,Los Angeles,CA,90059,2442,LOS ANGELES,33.929253,-118.2523
1568091,Hb Meat Market Inc.,Convenience Store,4077 Avalon Blvd,Los Angeles,CA,90011,5644,LOS ANGELES,34.009357,-118.26553
1083706,Henrys Market,Convenience Store,2101 Estrella Ave,Los Angeles,CA,90007,2043,LOS ANGELES,34.033047,-118.27602
1424878,Hg Tobacco Mart 99 C & Up ,Convenience Store,5401 S Figueroa St,Los Angeles,CA,90037,3760,LOS ANGELES,33.993015,-118.28333
1594055,Hill St Food Market ,Convenience Store,206 W Adams Blvd,Los Angeles,CA,90007,2653,LOS ANGELES,34.025776,-118.27128
1297084,Hill Street Food Market,Convenience Store,206 W Adams Blvd,Los Angeles,CA,90007,2653,LOS ANGELES,34.025951,-118.27119
1321114,Hollywood Super Mart,Convenience Store,6213 Franklin Ave,Los Angeles,CA,90028,5201,LOS ANGELES,34.105301,-118.32418
1133186,Hooper Market,Convenience Store,8301 Hooper Ave,Los Angeles,CA,90001,3798,LOS ANGELES,33.963448,-118.25388
1347034,Hoover Market,Convenience Store,10029 S Hoover St,Los Angeles,CA,90044,4523,LOS ANGELES,33.944733,-118.28699
1477592,Hvm Market,Convenience Store,801 W Vernon Ave,Los Angeles,CA,90037,3023,LOS ANGELES,34.00399,-118.28755
1163385,I Market,Convenience Store,7928 Melrose Ave,Los Angeles,CA,90046,7110,LOS ANGELES,34.083775,-118.36246
1438845,Imperial 6 Market,Convenience Store,611 E Imperial Hwy,Los Angeles,CA,90059,2359,LOS ANGELES,33.9314,-118.2645
1523124,Imperial Fish Market Inc 1,Convenience Store,257 W Imperial Hwy,Los Angeles,CA,90061,1923,LOS ANGELES,33.931423,-118.27811
1031716,Indiana Dairy Market,Convenience Store,805 S Indiana St,Los Angeles,CA,90023,1819,LOS ANGELES,34.02504,-118.19235
800173,Indiana Market,Convenience Store,568 S Indiana St,Los Angeles,CA,90063,3931,LOS ANGELES,34.028419,-118.19231
836347,Inner City Market,Convenience Store,1435 W 39th St,Los Angeles,CA,90062,1168,LOS ANGELES,34.015579,-118.30436
1350678,J & T Ramirez Market,Convenience Store,736 S Soto St,Los Angeles,CA,90023,1321,LOS ANGELES,34.034859,-118.21537
768907,JK Market,Convenience Store,347 S Western Ave,Los Angeles,CA,90020,3804,LOS ANGELES,34.067631,-118.30914
799327,JUNIOR MINI MARKET,Convenience Store,4310 McKinley Ave,Los Angeles,CA,90011,3508,LOS ANGELES,34.005497,-118.26083
1607866,Janeths Market 2,Convenience Store,4730 S Normandie Ave,Los Angeles,CA,90037,2855,LOS ANGELES,33.999763,-118.29995
1518347,Jaylyn Mini Market,Convenience Store,4355 Avalon Blvd,Los Angeles,CA,90011,5672,LOS ANGELES,34.004574,-118.2656
1090882,Jefferson Market,Convenience Store,842 E Jefferson Blvd,Los Angeles,CA,90011,2529,LOS ANGELES,34.013966,-118.26209
1443609,Jesse Market,Convenience Store,4754 E 6th St,Los Angeles,CA,90022,2531,LOS ANGELES,34.026405,-118.16368
1238920,Jk Market,Convenience Store,6333 S Broadway,Los Angeles,CA,90003,1431,LOS ANGELES,33.981651,-118.27834
1559407,John's Market,Convenience Store,1462 W Martin Luther King Jr Blvd,Los Angeles,CA,90062,1225,LOS ANGELES,34.010639,-118.30255
986007,Johnnie's Market,Convenience Store,2017 N Eastern Ave,Los Angeles,CA,90032,3813,LOS ANGELES,34.06641,-118.18034
1262106,Jones Market,Convenience Store,9028 S Broadway,Los Angeles,CA,90003,3631,LOS ANGELES,33.953869,-118.27788
1269106,Jorge 99 Market,Convenience Store,4217 S Hoover St,Los Angeles,CA,90037,2502,LOS ANGELES,34.006847,-118.28727
1026930,Joy Mart Discount,Convenience Store,3029 Wabash Ave,Los Angeles,CA,90063,2747,LOS ANGELES,34.049637,-118.19594
1359454,Joy Six-10 Market,Convenience Store,4378 S Vermont Ave,Los Angeles,CA,90037,2445,LOS ANGELES,34.003891,-118.29151
665876,KRISTY'S MINI-MARKET,Convenience Store,1632 E 33rd St,Los Angeles,CA,90011,2221,LOS ANGELES,34.010952,-118.245
1031713,Katcoot Mini Mart,Convenience Store,4164 S Broadway,Los Angeles,CA,90037,2237,LOS ANGELES,34.007984,-118.27831
671252,Kavita Grocery,Convenience Store,10201 Venice Blvd,Los Angeles,CA,90034,5902,LOS ANGELES,34.021637,-118.40204
1543873,Kaya Market,Convenience Store,2411 W Olympic Blvd,Los Angeles,CA,90006,2000,LOS ANGELES,34.052662,-118.2838
1433898,Kayla Market,Convenience Store,7421 S Broadway,Los Angeles,CA,90003,2033,LOS ANGELES,33.972099,-118.2785
1168764,Kearns Market,Convenience Store,7300 Beverly Blvd,Los Angeles,CA,90036,2535,LOS ANGELES,34.076145,-118.34878
1519340,King Mango Market,Convenience Store,5911 S Vermont Ave,Los Angeles,CA,90044,3713,LOS ANGELES,33.987301,-118.29179
1597161,King Market,Convenience Store,735 E Florence Ave,Los Angeles,CA,90001,2300,LOS ANGELES,33.974972,-118.26163
1571227,Kitam Market,Convenience Store,528 S Spring St,Los Angeles,CA,90013,2304,LOS ANGELES,34.046478,-118.24999
1430799,Ks Market,Convenience Store,8277 S San Pedro St,Los Angeles,CA,90003,3042,LOS ANGELES,33.963882,-118.26968
1300200,L.A. Mini Market,Convenience Store,100 E Century Blvd,Los Angeles,CA,90003,4710,LOS ANGELES,33.945538,-118.27352
767452,LA MARKET,Convenience Store,4101 Floral Dr,Los Angeles,CA,90063,3316,LOS ANGELES,34.044189,-118.17781
771248,LANZA BROTHERS MARKET,Convenience Store,1803 N Main St,Los Angeles,CA,90031,3227,LOS ANGELES,34.066776,-118.22124
390800,LEON'S MINI MARKET,Convenience Store,7111 S Main St,Los Angeles,CA,90003,2131,LOS ANGELES,33.975231,-118.27397
436529,LOPEZ MARKET,Convenience Store,3538 E Cesar E Chavez Ave,Los Angeles,CA,90063,2239,LOS ANGELES,34.040459,-118.18817
629927,LOS 4 HERMANOS #2 MARKET,Convenience Store,416 E 36th St,Los Angeles,CA,90011,2329,LOS ANGELES,34.014805,-118.26877
801473,LOUISE MARKET,Convenience Store,600 S Ditman Ave,Los Angeles,CA,90023,1810,LOS ANGELES,34.027992,-118.18928
1357195,La Elegida Market 1,Convenience Store,5139 Avalon Blvd,Los Angeles,CA,90011,4525,LOS ANGELES,33.995464,-118.26546
1537688,La Estrella Market,Convenience Store,1615 E Florence Ave,Los Angeles,CA,90001,2521,LOS ANGELES,33.974949,-118.24493
1523841,La Familia Meat Market,Convenience Store,2202 S Hoover St,Los Angeles,CA,90007,1887,LOS ANGELES,34.03569,-118.28349
1590988,La Fortuna Market,Convenience Store,3378 Griffin Ave,Los Angeles,CA,90031,1916,LOS ANGELES,34.085125,-118.2114
954618,La Guadalupana Mini Market 99 Cent,Convenience Store,3800 Avalon Blvd,Los Angeles,CA,90011,5606,LOS ANGELES,34.011799,-118.26523
1389754,La Latina Market,Convenience Store,4140 Beverly Blvd,Los Angeles,CA,90004,4419,LOS ANGELES,34.076275,-118.29977
1607349,La Mexicana Mini Market,Convenience Store,5257 Compton Ave,Los Angeles,CA,90011,4915,LOS ANGELES,33.994949,-118.24806
1253260,La Milagrosa Minimarket,Convenience Store,5638 S Broadway,Los Angeles,CA,90037,4130,LOS ANGELES,33.991112,-118.27828
1564136,La Perica Market 1,Convenience Store,5411 S Central Ave,Los Angeles,CA,90011,4727,LOS ANGELES,33.993126,-118.25674
1514176,La Promesa Mini Market,Convenience Store,3933 S Western Ave,Los Angeles,CA,90062,1113,LOS ANGELES,34.013577,-118.30923
1212100,La Raza Market 1,Convenience Store,1309 S Atlantic Blvd,Los Angeles,CA,90022,5013,LOS ANGELES,34.01379,-118.15933
1607227,Lala Land Market,Convenience Store,7631 S Main St,Los Angeles,CA,90003,2513,LOS ANGELES,33.970013,-118.27418
1262116,Larios Mini Market,Convenience Store,7518 S Main St,Los Angeles,CA,90003,2128,LOS ANGELES,33.9716,-118.2739
1135135,Larumbez Market,Convenience Store,5931 S Broadway,Los Angeles,CA,90003,1121,LOS ANGELES,33.986366,-118.27833
282777,Las Palmas Market,Convenience Store,1259 N Las Palmas Ave,Los Angeles,CA,90038,1241,LOS ANGELES,34.094269,-118.33653
757862,Latina Market,Convenience Store,1503 E 66th St,Los Angeles,CA,90001,2001,LOS ANGELES,33.980076,-118.2476
978600,Latino's Market,Convenience Store,1950 E 76th Pl,Los Angeles,CA,90001,3102,LOS ANGELES,33.970959,-118.23696
945640,Lees Market,Convenience Store,10712 S Hoover St,Los Angeles,CA,90044,4349,LOS ANGELES,33.938721,-118.28694
1459696,Leo Market 0,Convenience Store,1396 W Sunset Blvd,Los Angeles,CA,90026,4450,LOS ANGELES,34.073944,-118.25211
420832,Leyva's Mini Market,Convenience Store,1358 W 54th St,Los Angeles,CA,90037,3441,LOS ANGELES,33.993202,-118.29984
1412652,Liam's Market 1,Convenience Store,9128 S Vermont Ave,Los Angeles,CA,90044,4838,LOS ANGELES,33.953373,-118.29137
1114358,Lily's Market,Convenience Store,1814 E 4th St,Los Angeles,CA,90033,3807,LOS ANGELES,34.042885,-118.21895
1580855,Linares Mini Market Llc,Convenience Store,8413 S Broadway,Los Angeles,CA,90003,3342,LOS ANGELES,33.962872,-118.27859
1155928,Lincoln Park Market,Convenience Store,3733 N Mission Rd,Los Angeles,CA,90031,3158,LOS ANGELES,34.068951,-118.20044
1352436,Long's Market,Convenience Store,4876 W Adams Blvd,Los Angeles,CA,90016,2846,LOS ANGELES,34.032299,-118.34708
1355485,Los 3 Amigos Market,Convenience Store,1517 1/2 W 6th St,Los Angeles,CA,90017,1761,LOS ANGELES,34.056683,-118.26823
1252335,Los 7 Diamantes Market,Convenience Store,7330 S Main St,Los Angeles,CA,90003,2124,LOS ANGELES,33.973351,-118.27386
1258984,Los Paisas 1 Mini Market,Convenience Store,6618 Holmes Ave,Los Angeles,CA,90001,2130,LOS ANGELES,33.97905,-118.24117
1461243,Lucky K Mart,Convenience Store,503 S Los Angeles St,Los Angeles,CA,90013,1419,LOS ANGELES,34.04599,-118.2477
245970,Lucky Market,Convenience Store,4635 E Olympic Blvd,Los Angeles,CA,90022,3701,LOS ANGELES,34.018719,-118.16991
1037292,Lucky Seven Market,Convenience Store,4605 E Cesar E Chavez Ave,Los Angeles,CA,90022,1207,LOS ANGELES,34.040867,-118.16685
1271505,Lucky's Market,Convenience Store,3125 Beverly Blvd,Los Angeles,CA,90057,1015,LOS ANGELES,34.072399,-118.28278
1474450,Lucky1 Food Store,Convenience Store,1838 E 83rd St,Los Angeles,CA,90001,4055,LOS ANGELES,33.962421,-118.23914
1597038,Lupita's Market,Convenience Store,3959 Hubbard St,Los Angeles,CA,90023,1940,LOS ANGELES,34.026512,-118.18555
321823,Lupitas Market ,Convenience Store,1401 W 3rd St,Los Angeles,CA,90017,1401,LOS ANGELES,34.058582,-118.26182
1447124,M & J Mini Market,Convenience Store,2555 W Olympic Blvd,Los Angeles,CA,90006,2918,LOS ANGELES,34.052578,-118.2863
1195553,M & K Mini Market,Convenience Store,4117 S Central Ave,Los Angeles,CA,90011,3110,LOS ANGELES,34.008659,-118.25655
1392524,M & M Gas & Mini Mart,Convenience Store,343 W Gage Ave,Los Angeles,CA,90003,1438,LOS ANGELES,33.982395,-118.27975
1584174,M&m Mini Market,Convenience Store,6205 S Vermont Ave,Los Angeles,CA,90044,3719,LOS ANGELES,33.982975,-118.29172
919310,M.A.C.7 MINI SUPER MART,Convenience Store,3859 Broadway Pl,Los Angeles,CA,90037,1413,LOS ANGELES,34.012226,-118.27673
315883,MALABAR MARKET,Convenience Store,3054 Malabar St,Los Angeles,CA,90063,4017,LOS ANGELES,34.045906,-118.19682
579165,MARCE'S MINI MARKET,Convenience Store,4162 Avalon Blvd,Los Angeles,CA,90011,5643,LOS ANGELES,34.007771,-118.26525
804616,MF Mini Market 2,Convenience Store,4509 W Pico Blvd,Los Angeles,CA,90019,4233,LOS ANGELES,34.048569,-118.33408
793104,MIA'S MINI MARKET,Convenience Store,8750 S Broadway,Los Angeles,CA,90003,3340,LOS ANGELES,33.957905,-118.27817
364881,Main Market,Convenience Store,105 E 7th St,Los Angeles,CA,90014,2008,LOS ANGELES,34.043854,-118.25118
943693,Maria Aranda Mini Market,Convenience Store,4703 Compton Ave,Los Angeles,CA,90011,4307,LOS ANGELES,34.00098,-118.24785
1586117,Mario Martinez Medrano 1,Convenience Store,5413 S Main St,Los Angeles,CA,90037,4135,LOS ANGELES,33.992901,-118.27418
1049885,Marisela Mini Market,Convenience Store,2146 Venice Blvd,Los Angeles,CA,90006,5240,LOS ANGELES,34.043549,-118.30423
579980,Marthas Mini Market,Convenience Store,4122 S Hooper Ave,Los Angeles,CA,90011,3222,LOS ANGELES,34.008522,-118.25193
1304992,Mary Market,Convenience Store,4550 Marathon St,Los Angeles,CA,90029,3495,LOS ANGELES,34.084145,-118.29835
1591740,Mateo's Mini Market,Convenience Store,758 E 79th St,Los Angeles,CA,90001,3269,LOS ANGELES,33.967319,-118.26095
1334171,Maya Mini Market,Convenience Store,1485 W Adams Blvd,Los Angeles,CA,90007,1641,LOS ANGELES,34.033039,-118.29401
517301,Meadow Maid Market,Convenience Store,5393 Alhambra Ave,Los Angeles,CA,90032,3411,LOS ANGELES,34.077003,-118.16827
804095,Meadow Maid Market,Convenience Store,808 N State St,Los Angeles,CA,90033,1781,LOS ANGELES,34.053913,-118.21265
1424325,Meal Time Market,Convenience Store,11201 S Figueroa St,Los Angeles,CA,90061,1421,LOS ANGELES,33.932671,-118.28284
1321369,Melgar Latino Market,Convenience Store,4807 S Vermont Ave,Los Angeles,CA,90037,2929,LOS ANGELES,33.999474,-118.2916
989255,Metro Market,Convenience Store,1930 W 7th St,Los Angeles,CA,90057,4104,LOS ANGELES,34.055561,-118.27494
622020,Mexicali Meat Market,Convenience Store,2623 S San Pedro St,Los Angeles,CA,90011,1521,LOS ANGELES,34.021408,-118.26149
1194701,Mi Carnal Market 2,Convenience Store,128 E Martin Luther King Jr Blvd,Los Angeles,CA,90011,2652,LOS ANGELES,34.011124,-118.27248
923940,Mi Chapita Mini Market,Convenience Store,5724 S Broadway,Los Angeles,CA,90037,4132,LOS ANGELES,33.990063,-118.27827
1211980,Mia's Mini Market,Convenience Store,3900 Denker Ave,Los Angeles,CA,90062,1140,LOS ANGELES,34.015308,-118.3045
1084680,Milagros Market,Convenience Store,1216 W 8th St,Los Angeles,CA,90017,4410,LOS ANGELES,34.049828,-118.26828
1384365,Mini Market Bendicion,Convenience Store,3119 W 8th St,Los Angeles,CA,90005,1902,LOS ANGELES,34.057766,-118.29489
1507629,Mini Market Juarez,Convenience Store,1518 W 7th St,Los Angeles,CA,90017,2202,LOS ANGELES,34.053066,-118.26998
1480681,Mini Market La Bendicion,Convenience Store,5112 S Central Ave,Los Angeles,CA,90011,4714,LOS ANGELES,33.996586,-118.25627
1240398,Miranda Mini Market,Convenience Store,136 E Martin Luther King Jr Blvd,Los Angeles,CA,90011,2652,LOS ANGELES,34.011124,-118.27251
1444223,Miranda's Mini Market,Convenience Store,4122 Whittier Blvd,Los Angeles,CA,90023,2502,LOS ANGELES,34.023735,-118.18182
878842,Montoya's Mini Market,Convenience Store,6726 S San Pedro St,Los Angeles,CA,90003,1940,LOS ANGELES,33.978043,-118.26954
928325,More 4 Less Mart Inc,Convenience Store,2104 W 7th St,Los Angeles,CA,90057,4001,LOS ANGELES,34.056469,-118.27692
1531457,Morenita Mini Market,Convenience Store,2805 S Vermont Ave,Los Angeles,CA,90007,2230,LOS ANGELES,34.02932,-118.29184
1272810,NL Market,Convenience Store,1575 E Imperial Hwy,Los Angeles,CA,90059,1831,LOS ANGELES,33.929764,-118.24656
1614411,Nancy's Market & Restaurant,Convenience Store,9622 S Main St,Los Angeles,CA,90003,4134,LOS ANGELES,33.948418,-118.27372
1324247,Neighborhood Market,Convenience Store,4300 Griffin Ave,Los Angeles,CA,90031,1418,LOS ANGELES,34.092133,-118.2039
1598632,Neighborhood Market,Convenience Store,6818 S Western Ave,Los Angeles,CA,90047,1839,LOS ANGELES,33.977604,-118.30888
1604936,Neighborhood Market,Convenience Store,3220 Compton Ave,Los Angeles,CA,90011,2226,LOS ANGELES,34.012119,-118.24865
1506420,Nelies Market,Convenience Store,816 N Vermont Ave,Los Angeles,CA,90029,3517,LOS ANGELES,34.085903,-118.29142
1451992,New 99 Market,Convenience Store,2718 W Vernon Ave,Los Angeles,CA,90008,3932,LOS ANGELES,34.003532,-118.3232
